,date,instrument_code,high_normalized,high_normalized_pred,open,close,high,high_predicted,high_normalized_orig,high_normalized_mlp_without_open,high_normalized_mlp10_without_open,high_normalized_keras_without_open,high_normalized_keras10_without_open,high_normalized_wiht_open_orig,high_normalized_mlp_with_open,high_normalized_keras_with_open,high_orig,high_mlp_without_open,high_mlp10_without_open,high_keras_without_open,high_keras10_without_open,high_mlp_with_open,high_keras_with_open
15,2023-09-20 00:00:00+05:30,BRITANNIA,100.0,99.95805267343277,4596.2,4531.0,4596.2,4594.272016976317,100.0,99.95805267343277,100.8424170225116,100.71357,101.286415,100.0,101.94954662039731,101.428566,4596.2,4594.272016976317,4634.919171188678,4628.9970878448485,4655.326210830688,4685.805061766701,4661.859749526977
16,2023-09-20 00:00:00+05:30,CAMS,100.86881144230581,101.25973878579069,2547.95,2554.7,2560.0,2569.9215405139744,100.86881144230581,101.25973878579069,104.6467051110488,100.69187,102.00088,100.47292921760632,103.66668740841915,101.45418,2560.0,2569.9215405139744,2655.8810523658626,2555.5093563652035,2588.731267475128,2641.3753618228156,2585.001724693298
17,2023-09-20 00:00:00+05:30,CDSL,100.1390768305518,100.58724725685838,1325.0,1307.0,1332.05,1338.01156301073,100.1390768305518,100.58724725685838,104.49858009096666,100.64089,101.58666,100.5320754716981,102.16615992160351,101.49288,1332.05,1338.01156301073,1390.0401123700385,1338.7251457672119,1351.305781814575,1353.7016189612466,1344.780683517456
18,2023-09-20 00:00:00+05:30,CERA,102.14406421630756,100.49403913822027,8520.0,8676.85,8703.9,8563.298063046026,102.14406421630756,100.49403913822027,101.99348369242382,100.721,101.309975,102.15845070422534,105.07601295625759,101.398224,8703.9,8563.298063046026,8691.068732398819,8582.637909210205,8632.82556161499,8952.476303873147,8639.128674316407
19,2023-09-20 00:00:00+05:30,CHAMBLFERT,100.51427558077674,101.52255563216929,281.0,283.0,283.4,286.2428456049013,100.51427558077674,101.52255563216929,103.17680749867611,100.733376,101.27593,100.85409252669038,102.48953568666474,101.71516,283.4,286.2428456049013,290.9070087425173,284.0177523612976,285.54749115371703,287.9955952795279,285.81958992004394
20,2023-09-20 00:00:00+05:30,COALINDIA,102.4,99.98183535497272,279.5,284.4,288.0,281.1989119358608,102.4,99.98183535497272,101.32118722767179,100.70901,101.59129,103.04114490161002,102.06170115214202,101.62333,288.0,281.1989119358608,284.9658390778269,283.24408292770386,285.72551250457764,285.2624547202369,284.0372050094604
21,2023-09-20 00:00:00+05:30,CRAFTSMAN,104.35819646406527,100.75204121157242,4789.15,4782.65,4987.8,4815.443809707104,104.35819646406527,100.75204121157242,101.13591036819204,100.77743,101.30088,104.14791768894273,101.98252225499385,101.41181,4987.8,4815.443809707104,4833.790836047739,4816.657155647278,4841.675580253601,4884.095964575037,4856.763786190032
22,2023-09-20 00:00:00+05:30,CRISIL,100.49340396800665,100.26019206448412,3869.8,3835.0,3869.8,3860.8194760191545,100.49340396800665,100.26019206448412,108.0022585241519,100.58169,101.505135,100.0,102.74799779731927,101.43445,3869.8,3860.8194760191545,4158.950971248041,3873.199638702393,3908.7597225036625,3976.1420187606614,3925.310278076172
23,2023-09-20 00:00:00+05:30,CUB,100.2630590003758,100.74245288131114,132.0,130.7,133.4,134.03783355858448,100.2630590003758,100.74245288131114,101.42886912084198,100.71892,101.303,101.06060606060606,102.40462375371101,101.65166,133.4,134.03783355858448,134.95111036528024,134.0065201950073,134.78364336776733,135.17410335489853,134.18018737792968
24,2023-09-20 00:00:00+05:30,DEEPAKNTR,100.63378402419498,100.52560923362637,2248.9,2213.0,2262.65,2260.2177980088554,100.63378402419498,100.52560923362637,101.47487133385633,100.76823,101.35605,100.61141002267776,101.90584502474687,101.47088,2262.65,2260.2177980088554,2281.561007070426,2265.6728074035645,2278.889396362305,2291.7605487615324,2281.9785888595584
25,2023-09-20 00:00:00+05:30,DELTACORP,100.28248587570621,101.19163396060256,177.0,176.85,177.5,179.10919211026652,100.28248587570621,101.19163396060256,103.16215823243479,100.821495,101.60648,100.28248587570621,101.98606548543351,101.82528,177.5,179.10919211026652,182.5970200714096,178.45404624938965,179.8434757232666,180.51533590921733,180.23074424743652
26,2023-09-20 00:00:00+05:30,DIVISLAB,100.46759834095052,100.51525306315092,3774.0,3785.0,3803.0,3804.803874199452,100.46759834095052,100.51525306315092,101.62289609737944,100.63621,101.398026,100.76841547429783,102.65577359876121,101.43268,3803.0,3804.803874199452,3846.731485974104,3809.38236554718,3838.219459732056,3874.2288956172483,3828.069276123047
